TenantId,AccountDomain,AccountName,AccountObjectId,AccountSid,AccountUpn,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FolderPath,FileSize,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessLogonId,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,LogonId,MD5,MachineGroup,ProcessCommandLine,"ProcessCreationTime [UTC]",ProcessId,ProcessIntegrityLevel,ProcessTokenElevation,ProcessVersionInfoCompanyName,ProcessVersionInfoProductName,ProcessVersionInfoProductVersion,ProcessVersionInfoInternalFileName,ProcessVersionInfoOriginalFileName,ProcessVersionInfoFileDescription,InitiatingProcessSignerType,InitiatingProcessSignatureStatus,ReportId,SHA1,SHA256,"TimeGenerated [UTC]","Timestamp [UTC]","InitiatingProcessParentCreationTime [UTC]","InitiatingProcessCreationTime [UTC]",CreatedProcessSessionId,IsProcessRemoteSession,ProcessRemoteSessionDeviceName,ProcessRemoteSessionIP,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,SourceSystem,Type
"0d5eeaad-cb89-457a-ae38-d182066dd724",macgiles,root,,"S-1-5-18",,ProcessCreated,"{""InitiatingProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""InitiatingProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""InitiatingProcessPosixProcessGroupId"":824,""InitiatingProcessPosixSessionId"":824,""InitiatingProcessCurrentWorkingDirectory"":""/"",""InitiatingProcessPosixFilePermissions"":[""None""],""InitiatingProcessPosixRealUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""ProcessPosixProcessGroupId"":824,""ProcessPosixSessionId"":824,""ProcessCurrentWorkingDirectory"":""/"",""ProcessPosixFilePermissions"":[""None""]}",,dde842976634f1cf2491fca714977b2b29c9995e,macgiles,defaults,"/usr/bin/defaults",178544,macgiles,root,,"S-1-5-18",,sh,bash,"/bin/bash",72804,,0,aea955ad66e4aa4b4cf328aff80c3ce4,bash,72802,90b2ee10f20ce42628a53b1de45fe8b3ad2f0319,3453e52f553267740b72c0bf45e3776fc2338440da4e096ac7f4eb3ea6a08618,None,1293888,,,,,,,0,ed43e84e791a230e43e45c2f912b1838,,"defaults read /Applications/Safari.app/Contents/Info.plist CFBundleShortVersionString","11/12/2024, 10:57:15.015",72804,,None,,,,,,,Unknown,Unknown,59622,60524fad5ab4ad9180a0712d9e2f9d967290399b,8168d2cd5277d0dccb0e7a503bf11c14be3a45b75bfd3e115fb95a3c5013af69,"11/12/2024, 10:57:15.015","11/12/2024, 10:57:15.015","11/12/2024, 10:57:14.976","11/12/2024, 10:57:14.997",,false,,,,false,,,,DeviceProcessEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",macgiles,root,,"S-1-5-18",,ProcessCreated,"{""InitiatingProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""InitiatingProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""InitiatingProcessPosixProcessGroupId"":824,""InitiatingProcessPosixSessionId"":824,""InitiatingProcessPosixFilePermissions"":[""None""],""InitiatingProcessPosixRealUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""ProcessPosixProcessGroupId"":824,""ProcessPosixSessionId"":824,""ProcessPosixFilePermissions"":[""None""]}",,dde842976634f1cf2491fca714977b2b29c9995e,macgiles,grep,"/usr/bin/grep",153824,macgiles,root,,"S-1-5-18",,,bash,"/bin/bash",72801,,0,aea955ad66e4aa4b4cf328aff80c3ce4,bash,72799,90b2ee10f20ce42628a53b1de45fe8b3ad2f0319,3453e52f553267740b72c0bf45e3776fc2338440da4e096ac7f4eb3ea6a08618,None,1293888,,,,,,,0,c2c575de464d84c71b4a4022870f91f4,,"grep -A3 ^Name","11/12/2024, 10:57:14.828",72801,,None,,,,,,,Unknown,Unknown,59620,07981be190e83a742bdf9e6432ae99fed9e3b13e,788510b34d550511b2b1ea9323f4683a3e38412f9f6185059ad6853a25159817,"11/12/2024, 10:57:14.828","11/12/2024, 10:57:14.828","11/12/2024, 10:57:14.828","11/12/2024, 10:57:14.796",,false,,,,false,,,,DeviceProcessEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",macgiles,root,,"S-1-5-18",,ProcessCreated,"{""InitiatingProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""InitiatingProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""InitiatingProcessPosixProcessGroupId"":824,""InitiatingProcessPosixSessionId"":824,""InitiatingProcessCurrentWorkingDirectory"":""/"",""InitiatingProcessPosixFilePermissions"":[""None""],""InitiatingProcessPosixRealUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""ProcessPosixProcessGroupId"":824,""ProcessPosixSessionId"":824,""ProcessCurrentWorkingDirectory"":""/"",""ProcessPosixFilePermissions"":[""None""]}",,dde842976634f1cf2491fca714977b2b29c9995e,macgiles,grep,"/usr/bin/grep",153824,macgiles,root,,"S-1-5-18",,sh,bash,"/bin/bash",72791,,0,aea955ad66e4aa4b4cf328aff80c3ce4,bash,72789,90b2ee10f20ce42628a53b1de45fe8b3ad2f0319,3453e52f553267740b72c0bf45e3776fc2338440da4e096ac7f4eb3ea6a08618,None,1293888,,,,,,,0,c2c575de464d84c71b4a4022870f91f4,,"grep Version","11/12/2024, 10:57:14.100",72791,,None,,,,,,,Unknown,Unknown,59618,07981be190e83a742bdf9e6432ae99fed9e3b13e,788510b34d550511b2b1ea9323f4683a3e38412f9f6185059ad6853a25159817,"11/12/2024, 10:57:14.100","11/12/2024, 10:57:14.100","11/12/2024, 10:57:14.100","11/12/2024, 10:57:14.098",,false,,,,false,,,,DeviceProcessEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",macgiles,root,,"S-1-5-18",,ProcessCreated,"{""InitiatingProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""InitiatingProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""InitiatingProcessPosixProcessGroupId"":824,""InitiatingProcessPosixSessionId"":824,""InitiatingProcessCurrentWorkingDirectory"":""/"",""InitiatingProcessPosixFilePermissions"":[""None""],""InitiatingProcessPosixRealUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""ProcessPosixProcessGroupId"":824,""ProcessPosixSessionId"":824,""ProcessPosixFilePermissions"":[""None""]}",,dde842976634f1cf2491fca714977b2b29c9995e,macgiles,grep,"/usr/bin/grep",153824,macgiles,root,,"S-1-5-18",,sh,bash,"/bin/bash",72783,,0,aea955ad66e4aa4b4cf328aff80c3ce4,bash,72777,90b2ee10f20ce42628a53b1de45fe8b3ad2f0319,3453e52f553267740b72c0bf45e3776fc2338440da4e096ac7f4eb3ea6a08618,None,1293888,,,,,,,0,c2c575de464d84c71b4a4022870f91f4,,"grep ""com.rundeck.version","11/12/2024, 10:57:13.691",72783,,None,,,,,,,Unknown,Unknown,59617,07981be190e83a742bdf9e6432ae99fed9e3b13e,788510b34d550511b2b1ea9323f4683a3e38412f9f6185059ad6853a25159817,"11/12/2024, 10:57:13.691","11/12/2024, 10:57:13.691","11/12/2024, 10:57:13.611","11/12/2024, 10:57:13.614",,false,,,,false,,,,DeviceProcessEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",macgiles,root,,"S-1-5-18",,ProcessCreated,"{""InitiatingProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""InitiatingProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""InitiatingProcessPosixProcessGroupId"":824,""InitiatingProcessPosixSessionId"":824,""InitiatingProcessCurrentWorkingDirectory"":""/"",""InitiatingProcessPosixFilePermissions"":[""None""],""InitiatingProcessPosixRealUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""ProcessPosixProcessGroupId"":824,""ProcessPosixSessionId"":824,""ProcessPosixFilePermissions"":[""None""]}",,dde842976634f1cf2491fca714977b2b29c9995e,macgiles,dscl,"/usr/bin/dscl",441152,macgiles,root,,"S-1-5-18",,sh,bash,"/bin/bash",72795,,0,aea955ad66e4aa4b4cf328aff80c3ce4,bash,72794,90b2ee10f20ce42628a53b1de45fe8b3ad2f0319,3453e52f553267740b72c0bf45e3776fc2338440da4e096ac7f4eb3ea6a08618,None,1293888,,,,,,,0,95dd821b1b90c5b7d3d32ff82378a17f,,"dscl . -read /Groups/admin GroupMembership","11/12/2024, 10:57:14.582",72795,,None,,,,,,,Unknown,Unknown,59619,cfb35d3b2493835744d1e77cd9b90ece511396ad,ac0bf5ef982a0881a5d28330c4be8bd9f01f2c22d963558e72b62c4d8e0b8f18,"11/12/2024, 10:57:14.582","11/12/2024, 10:57:14.582","11/12/2024, 10:57:14.395","11/12/2024, 10:57:14.400",,false,,,,false,,,,DeviceProcessEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",macgiles,root,,"S-1-5-18",,ProcessCreated,"{""InitiatingProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""InitiatingProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""InitiatingProcessPosixProcessGroupId"":824,""InitiatingProcessPosixSessionId"":824,""InitiatingProcessCurrentWorkingDirectory"":""/"",""InitiatingProcessPosixFilePermissions"":[""None""],""InitiatingProcessPosixRealUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""ProcessPosixProcessGroupId"":824,""ProcessPosixSessionId"":824,""ProcessCurrentWorkingDirectory"":""/"",""ProcessPosixFilePermissions"":[""None""]}",,dde842976634f1cf2491fca714977b2b29c9995e,macgiles,awk,"/usr/bin/awk",318912,macgiles,root,,"S-1-5-18",,sh,bash,"/bin/bash",72781,,0,aea955ad66e4aa4b4cf328aff80c3ce4,bash,72778,90b2ee10f20ce42628a53b1de45fe8b3ad2f0319,3453e52f553267740b72c0bf45e3776fc2338440da4e096ac7f4eb3ea6a08618,None,1293888,,,,,,,0,0c2d8163661e1c81b650b9cf306301cc,,"awk -F "" "" ""{print $2}""","11/12/2024, 10:57:13.611",72781,,None,,,,,,,Unknown,Unknown,59616,23ccda5dfb543417557d62646cb0a1199e428b1e,6c6cce9bd1f1c71f1659a8753fcec7cd7f14616686ef57df0db5b092d72cca93,"11/12/2024, 10:57:13.611","11/12/2024, 10:57:13.611","11/12/2024, 10:57:13.600","11/12/2024, 10:57:13.602",,false,,,,false,,,,DeviceProcessEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",macgiles,root,,"S-1-5-18",,ProcessCreated,"{""InitiatingProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""InitiatingProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""InitiatingProcessPosixProcessGroupId"":824,""InitiatingProcessPosixSessionId"":824,""InitiatingProcessPosixFilePermissions"":[""None""],""InitiatingProcessPosixRealUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""ProcessPosixProcessGroupId"":824,""ProcessPosixSessionId"":824,""ProcessPosixFilePermissions"":[""None""]}",,dde842976634f1cf2491fca714977b2b29c9995e,macgiles,grep,"/usr/bin/grep",153824,macgiles,root,,"S-1-5-18",,,bash,"/bin/bash",72769,,0,aea955ad66e4aa4b4cf328aff80c3ce4,bash,72767,90b2ee10f20ce42628a53b1de45fe8b3ad2f0319,3453e52f553267740b72c0bf45e3776fc2338440da4e096ac7f4eb3ea6a08618,None,1293888,,,,,,,0,c2c575de464d84c71b4a4022870f91f4,,"grep rundeck","11/12/2024, 10:57:12.988",72769,,None,,,,,,,Unknown,Unknown,59614,07981be190e83a742bdf9e6432ae99fed9e3b13e,788510b34d550511b2b1ea9323f4683a3e38412f9f6185059ad6853a25159817,"11/12/2024, 10:57:12.988","11/12/2024, 10:57:12.988","11/12/2024, 10:57:12.988","11/12/2024, 10:57:12.871",,false,,,,false,,,,DeviceProcessEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",macgiles,root,,"S-1-5-18",,ProcessCreated,"{""InitiatingProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""InitiatingProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""InitiatingProcessPosixProcessGroupId"":824,""InitiatingProcessPosixSessionId"":824,""InitiatingProcessCurrentWorkingDirectory"":""/"",""InitiatingProcessPosixFilePermissions"":[""None""],""InitiatingProcessPosixRealUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""ProcessPosixProcessGroupId"":824,""ProcessPosixSessionId"":824,""ProcessCurrentWorkingDirectory"":""/"",""ProcessPosixFilePermissions"":[""None""]}",,dde842976634f1cf2491fca714977b2b29c9995e,macgiles,grep,"/usr/bin/grep",153824,macgiles,root,,"S-1-5-18",,sh,bash,"/bin/bash",72780,,0,aea955ad66e4aa4b4cf328aff80c3ce4,bash,72778,90b2ee10f20ce42628a53b1de45fe8b3ad2f0319,3453e52f553267740b72c0bf45e3776fc2338440da4e096ac7f4eb3ea6a08618,None,1293888,,,,,,,0,c2c575de464d84c71b4a4022870f91f4,,"grep rundeck","11/12/2024, 10:57:13.611",72780,,None,,,,,,,Unknown,Unknown,59615,07981be190e83a742bdf9e6432ae99fed9e3b13e,788510b34d550511b2b1ea9323f4683a3e38412f9f6185059ad6853a25159817,"11/12/2024, 10:57:13.611","11/12/2024, 10:57:13.611","11/12/2024, 10:57:13.600","11/12/2024, 10:57:13.602",,false,,,,false,,,,DeviceProcessEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",macgiles,root,,"S-1-5-18",,ProcessCreated,"{""InitiatingProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""InitiatingProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""InitiatingProcessPosixProcessGroupId"":824,""InitiatingProcessPosixSessionId"":824,""InitiatingProcessCurrentWorkingDirectory"":""/"",""InitiatingProcessPosixFilePermissions"":[""None""],""InitiatingProcessPosixRealUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""ProcessPosixProcessGroupId"":824,""ProcessPosixSessionId"":824,""ProcessCurrentWorkingDirectory"":""/"",""ProcessPosixFilePermissions"":[""None""]}",,dde842976634f1cf2491fca714977b2b29c9995e,macgiles,sudo,"/usr/bin/sudo",1430016,macgiles,root,,"S-1-5-18",,sh,bash,"/bin/bash",75559,,0,aea955ad66e4aa4b4cf328aff80c3ce4,bash,75558,90b2ee10f20ce42628a53b1de45fe8b3ad2f0319,3453e52f553267740b72c0bf45e3776fc2338440da4e096ac7f4eb3ea6a08618,None,1293888,,,,,,,0,5ddb1e6321d0232b440ae097d6a3151e,,"sudo -lU _iconservices","11/12/2024, 10:57:29.208",75559,,None,,,,,,,Unknown,Unknown,60326,ffe301d4f6695f804e53b4e089395a3c63f45f03,e55d3607604897ca00f55d069d9db0782c269e4d9a9421c10357e9f9ddb260fa,"11/12/2024, 10:57:29.208","11/12/2024, 10:57:29.208","11/12/2024, 10:57:29.204","11/12/2024, 10:57:29.204",,false,,,,false,,,,DeviceProcessEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",macgiles,root,,"S-1-5-18",,ProcessCreated,"{""InitiatingProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""InitiatingProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""InitiatingProcessPosixProcessGroupId"":824,""InitiatingProcessPosixSessionId"":824,""InitiatingProcessCurrentWorkingDirectory"":""/"",""InitiatingProcessPosixFilePermissions"":[""None""],""InitiatingProcessPosixRealUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveUser"":{""Sid"":""S-1-5-18"",""Name"":""root"",""DomainName"":""macgiles"",""LogonId"":0,""PosixUserId"":0,""PrimaryPosixGroup"":{""Name"":""wheel"",""PosixGroupId"":0}},""ProcessPosixEffectiveGroup"":{""Name"":""wheel"",""PosixGroupId"":0},""ProcessPosixProcessGroupId"":824,""ProcessPosixSessionId"":824,""ProcessCurrentWorkingDirectory"":""/"",""ProcessPosixFilePermissions"":[""None""]}",,dde842976634f1cf2491fca714977b2b29c9995e,macgiles,sudo,"/usr/bin/sudo",1430016,macgiles,root,,"S-1-5-18",,sh,bash,"/bin/bash",75527,,0,aea955ad66e4aa4b4cf328aff80c3ce4,bash,75526,90b2ee10f20ce42628a53b1de45fe8b3ad2f0319,3453e52f553267740b72c0bf45e3776fc2338440da4e096ac7f4eb3ea6a08618,None,1293888,,,,,,,0,5ddb1e6321d0232b440ae097d6a3151e,,"sudo -lU _krb_anonymous","11/12/2024, 10:57:29.116",75527,,None,,,,,,,Unknown,Unknown,60318,ffe301d4f6695f804e53b4e089395a3c63f45f03,e55d3607604897ca00f55d069d9db0782c269e4d9a9421c10357e9f9ddb260fa,"11/12/2024, 10:57:29.116","11/12/2024, 10:57:29.116","11/12/2024, 10:57:29.114","11/12/2024, 10:57:29.114",,false,,,,false,,,,DeviceProcessEvents
